,DATE,A(1),period,A(3),"H(SV,L)","H(RV,L)",H(SV),H(RV),"L(SV,20)","L(SV,40)","L(RV,20)","L(RV,40)",future,dataset
4672,2007-01-09,5.760621531212027e-05,20,5.347663074000412e-05,3.318387579177917e-05,3.26401311959586e-05,5.111500740043816e-05,5.117470036754e-05,2.7958138e-05,3.1002935e-05,2.8814062e-05,3.425689e-05,1.8385935564698884e-05,training
4673,2007-01-10,5.2350506859939855e-05,20,4.9516356345418435e-05,2.841683126906203e-05,2.8980313924117923e-05,4.442945988421093e-05,4.683779338225185e-05,2.7946702e-05,2.5795427e-05,2.7557413e-05,3.4085053e-05,1.812607205107598e-05,training
4674,2007-01-11,4.809739524448547e-05,20,4.669041412111146e-05,2.483632102749387e-05,2.510527377019045e-05,4.128282026427835e-05,4.308803194824809e-05,2.607188e-05,2.4731275e-05,2.6628708e-05,3.4472236e-05,1.8893514908368117e-05,training
4675,2007-01-12,4.89244977652715e-05,20,4.4717575391012904e-05,2.3780817903977865e-05,2.467679523762796e-05,3.962391390121929e-05,4.2144940197272726e-05,2.6105594e-05,2.544615e-05,2.6172102e-05,3.4528926e-05,2.0578835342607666e-05,training
4676,2007-01-16,4.657669971742568e-05,20,4.200066340948065e-05,2.2805367169324597e-05,2.2168136975519365e-05,3.982575077891602e-05,4.000948574325012e-05,2.5691454e-05,2.582856e-05,2.6488313e-05,3.3816606e-05,2.0355302184668094e-05,training
4677,2007-01-17,4.9818466531264944e-05,20,4.384293509591604e-05,2.3339193411822942e-05,2.300914551558559e-05,4.0004367018057335e-05,4.0271125522169964e-05,2.6039554e-05,2.6974221e-05,2.6052121e-05,3.3583154e-05,2.0039775952172452e-05,training
4678,2007-01-18,5.1887916745897686e-05,20,4.479622481094755e-05,2.422468980005534e-05,2.3744159062002846e-05,4.156429986195522e-05,4.099705184306783e-05,2.599385e-05,2.8301569e-05,2.4733044e-05,3.3580654e-05,1.9537081365833694e-05,training
4679,2007-01-19,4.650992358014096e-05,20,4.3018951311254374e-05,2.135321164653774e-05,2.1234821795386665e-05,3.776772746772306e-05,3.876467207035097e-05,2.5115107e-05,2.4612033e-05,2.5698535e-05,3.3723758e-05,1.916056591508034e-05,training
4680,2007-01-22,4.883586975349477e-05,20,4.425414779793367e-05,2.2948314449274715e-05,2.2325072499768864e-05,4.012317946535743e-05,3.9637908397853134e-05,2.5704787e-05,2.5053627e-05,2.3962055e-05,3.36286e-05,1.8947024693024782e-05,training
4681,2007-01-23,5.249494692079495e-05,20,4.497919874989534e-05,2.3968755432985106e-05,2.4453843592059375e-05,3.98234645095372e-05,4.1752475592658317e-05,2.5944219e-05,2.535074e-05,2.629434e-05,3.495961e-05,1.8812594195095283e-05,training
4682,2007-01-24,4.6390215168073484e-05,20,4.270991191442885e-05,2.067926619446967e-05,2.153312174184497e-05,3.682836207539867e-05,3.903980394256741e-05,2.5823438e-05,2.1571783e-05,2.8573364e-05,3.6009198e-05,1.9204103220056188e-05,training
4683,2007-01-25,5.193622071139382e-05,20,4.629236279435456e-05,2.478972023892076e-05,2.3955943244453488e-05,4.3948827484606085e-05,4.115608763571803e-05,2.6500593e-05,3.183667e-05,2.8223567e-05,3.755128e-05,1.9092110341589767e-05,training
4684,2007-01-26,5.916837248758711e-05,20,4.94164488424999e-05,2.8034254223724056e-05,2.7853028124680928e-05,4.582736689937883e-05,4.553760199903857e-05,2.8577806e-05,3.3364544e-05,2.884887e-05,3.7310325e-05,1.8132100738705763e-05,training
4685,2007-01-29,5.1753612314041075e-05,20,4.8030588896760565e-05,2.639569304379804e-05,2.630757023461211e-05,4.223711782730773e-05,4.318119840971831e-05,2.8123965e-05,2.806304e-05,2.9906501e-05,3.6664966e-05,2.1432356001236558e-05,training
4686,2007-01-30,4.750374117404254e-05,20,4.677244922438778e-05,2.3362786880931102e-05,2.3904709514392256e-05,3.900206558252646e-05,4.0974548070688935e-05,2.7276155e-05,2.5496554e-05,2.8466013e-05,3.6383455e-05,2.560928822354045e-05,training
4687,2007-01-31,5.6239327893139955e-05,20,4.8786352199242654e-05,2.6832129412234675e-05,2.8901572139861472e-05,4.088107035019615e-05,4.5562117987611165e-05,2.7708309e-05,2.8042787e-05,3.1855954e-05,3.554585e-05,2.6051882908593816e-05,training
4688,2007-02-01,4.91929787189899e-05,20,4.452670583546037e-05,2.6358964192563604e-05,2.58427139369349e-05,4.222050283981307e-05,4.256978242472448e-05,2.6847338e-05,2.6635566e-05,3.1823376e-05,3.422913e-05,2.7451813532909077e-05,training
4689,2007-02-02,4.6627357917920324e-05,20,4.484430981047779e-05,2.31212945594911e-05,2.2626215771572355e-05,3.935751974587189e-05,3.982190984052683e-05,2.5675386e-05,2.5414936e-05,2.8736536e-05,3.4108238e-05,2.840728267085319e-05,training
4690,2007-02-05,4.4498942580918475e-05,20,4.076691388740757e-05,2.0269062340126803e-05,1.989342222619598e-05,3.7191520271144394e-05,3.794009549351161e-05,2.5345567e-05,2.3315919e-05,2.7440554e-05,3.3810546e-05,2.994452941533235e-05,training
4691,2007-02-06,4.687993393093797e-05,20,4.0975827252818615e-05,2.131735435265081e-05,2.078067719975767e-05,3.858645354280074e-05,3.8656976300803674e-05,2.534784e-05,2.6178766e-05,2.8644985e-05,3.3950968e-05,3.0250518066211976e-05,training
4692,2007-02-07,4.371742227054533e-05,20,3.87433381099855e-05,1.7937176826087946e-05,1.732749761795456e-05,3.561865700532471e-05,3.5785604747694484e-05,2.455834e-05,2.4253877e-05,2.7802329e-05,3.342075e-05,3.3083564070958584e-05,training
4693,2007-02-08,4.906183273521134e-05,20,4.2239641299181104e-05,1.9676022111258008e-05,1.9583372442219445e-05,3.7162988653958526e-05,3.771134912212822e-05,2.5325295e-05,2.5050687e-05,2.6715037e-05,3.296914e-05,4.001367979263404e-05,training
4694,2007-02-09,5.780968394480244e-05,20,4.7237574105685147e-05,2.381210446573224e-05,2.3376334675947137e-05,4.491733598562667e-05,4.2461024839067115e-05,2.6356904e-05,3.274934e-05,2.7819144e-05,3.3649612e-05,4.070525630938878e-05,training
4695,2007-02-12,7.025288522024439e-05,20,5.787887318155429e-05,2.8989847842369553e-05,2.9178955919869954e-05,5.082294725327478e-05,5.057769049288809e-05,2.8434295e-05,3.450164e-05,2.9651615e-05,3.338552e-05,3.97714296540507e-05,training
4696,2007-02-13,4.3747800414534334e-05,20,4.701755773230614e-05,1.912457432469156e-05,1.978697043394842e-05,3.8254634873145595e-05,4.015882948398289e-05,2.58292e-05,2.1987371e-05,2.5860356e-05,3.3586228e-05,4.0626078086287e-05,training
4697,2007-02-14,4.582535898794399e-05,20,4.826601815560059e-05,1.952398534916171e-05,2.1438390019547325e-05,3.814076119622954e-05,4.120090161147396e-05,2.5851108e-05,2.140781e-05,2.6453148e-05,3.342263e-05,4.1103376743560606e-05,training
4698,2007-02-15,4.5526120679627225e-05,20,3.939928333291405e-05,2.0787616582441296e-05,2.059825582984786e-05,3.9545696769902926e-05,4.06069116262147e-05,2.5860207e-05,2.3808776e-05,2.6355923e-05,3.3648135e-05,4.394075325429624e-05,training
4699,2007-02-16,4.174497369090827e-05,20,3.780140635704624e-05,1.5942931394765174e-05,1.577604001881963e-05,3.599714355921823e-05,3.7073187149886e-05,2.4684032e-05,2.1793472e-05,2.6885693e-05,3.365895e-05,4.524592164618262e-05,training
4700,2007-02-20,4.613342229657279e-05,20,3.971636873856076e-05,1.649660650147602e-05,1.6854074759136983e-05,3.418941682617376e-05,3.568026376557413e-05,2.5628342e-05,2.2701144e-05,2.5803423e-05,3.3320885e-05,4.5896681365376856e-05,training
4701,2007-02-21,5.079367653484667e-05,20,4.191130085234494e-05,1.90236486984972e-05,1.9487672701714602e-05,3.663080180356574e-05,3.8340073530677365e-05,2.6716134e-05,2.6130652e-05,2.6306203e-05,3.4004435e-05,4.7201882581706304e-05,training
4702,2007-02-22,5.134491458715017e-05,20,4.4476729324676985e-05,2.0320306032289627e-05,2.0304326404460986e-05,3.869024424449423e-05,3.9234428710726354e-05,2.6253447e-05,2.7462598e-05,2.6343685e-05,3.3915017e-05,4.725861131478889e-05,training
4703,2007-02-23,5.051890715155004e-05,20,4.565736600584288e-05,2.0963945285595048e-05,2.0842476718211352e-05,3.9121962630930216e-05,3.9587125744534176e-05,2.5496458e-05,2.5194608e-05,2.5265275e-05,3.380613e-05,4.8894278204744896e-05,training
4704,2007-02-26,4.701907651109607e-05,20,4.362404257163693e-05,2.0997252330223355e-05,2.045542705956165e-05,3.88090933502757e-05,3.889399214337037e-05,2.554394e-05,2.4364506e-05,2.6358663e-05,3.4897716e-05,5.0630344653717466e-05,training
4705,2007-03-02,9.351962992678723e-05,20,7.054318188053848e-05,3.364983133349564e-05,3.4074279711923375e-05,6.40320521802615e-05,6.266486142764007e-05,2.8345301e-05,4.3166965e-05,2.7348828e-05,3.6036785e-05,4.984944544178273e-05,training
4706,2007-03-05,0.00010036444766079223,20,8.085229646098333e-05,3.860732820346681e-05,3.965003523612591e-05,6.892998180187011e-05,7.189518521127863e-05,3.0496296e-05,4.317413e-05,4.2018877e-05,3.6682348e-05,4.607137365825207e-05,training
4707,2007-03-06,6.184053626666172e-05,20,7.477058071761697e-05,3.325827295084003e-05,3.4331700305981025e-05,5.4956837796951626e-05,5.8829844296865537e-05,3.0316654e-05,3.165342e-05,3.3565542e-05,3.7141835e-05,4.503322963256805e-05,training
4708,2007-03-07,6.690964681300171e-05,20,7.398347733289367e-05,3.8625872998534455e-05,3.79766731662139e-05,6.377045982023482e-05,6.289404909308359e-05,3.119125e-05,3.6686477e-05,3.3040495e-05,3.6147685e-05,4.3498551354660145e-05,training
4709,2007-03-08,5.871919253958747e-05,20,5.679324391425933e-05,3.843645078796578e-05,3.780808265260501e-05,6.059211876952784e-05,6.136393079528009e-05,3.095661e-05,3.1730127e-05,3.023924e-05,3.5347217e-05,4.228156652670327e-05,training
4710,2007-03-09,6.395339973579263e-05,20,6.03368361238363e-05,3.97416570892243e-05,3.842032909476406e-05,6.308060978081017e-05,5.974808150737664e-05,2.9858367e-05,3.6245376e-05,3.0086236e-05,3.48021e-05,4.0712828649267774e-05,training
4711,2007-03-12,5.075233965877202e-05,20,5.050397580121977e-05,2.972066998725431e-05,3.0370072539907287e-05,4.6072948158671086e-05,4.8570282112433706e-05,2.7553026e-05,2.6294214e-05,3.0426052e-05,3.4251105e-05,4.019996601242134e-05,training
4712,2007-03-13,7.957072449094078e-05,20,6.738329093208173e-05,4.215391955242954e-05,4.1140368582015944e-05,6.969662488641074e-05,6.192801472845978e-05,2.9204357e-05,4.3052423e-05,3.2529053e-05,3.3730063e-05,3.8389734939635775e-05,training
4713,2007-03-14,0.0001367651502864443,20,0.00010162784229851717,5.4471665251004485e-05,5.5847165492820764e-05,9.058737272405661e-05,9.304308086970986e-05,3.4446242e-05,5.293499e-05,5.5103657e-05,3.375111e-05,3.1658666420156026e-05,training
4714,2007-03-15,6.6561854513933e-05,20,7.864606389231468e-05,4.48010006068516e-05,4.493226481975868e-05,6.568666259681418e-05,6.773941229167333e-05,3.561657e-05,3.2587708e-05,4.2074895e-05,3.4008684e-05,3.0172744359347013e-05,training
4715,2007-03-16,5.8434944657612554e-05,20,8.206403518349681e-05,4.262254840949106e-05,4.134549097522438e-05,6.479123818079556e-05,6.398805972893832e-05,3.144923e-05,3.1209223e-05,3.4943674e-05,3.4189787e-05,2.899755117954221e-05,training
4716,2007-03-19,5.4563709680326847e-05,20,5.456804494805271e-05,3.8356603516202206e-05,3.981855719200788e-05,5.896649050340366e-05,6.288193810601278e-05,2.9834258e-05,2.652598e-05,3.5682253e-05,3.4582776e-05,2.839595155713346e-05,training
4717,2007-03-20,5.186575966620615e-05,20,4.9574798820733855e-05,3.5783382032588316e-05,3.633598154430608e-05,5.582193642040974e-05,5.843805269982306e-05,2.6875696e-05,2.6484575e-05,3.4331293e-05,3.453189e-05,2.800079841696339e-05,training
4718,2007-03-21,8.143422714242881e-05,20,6.547802678197373e-05,3.8584716970439326e-05,4.481956365403446e-05,4.854402543479694e-05,6.28863774047045e-05,3.060678e-05,2.8984661e-05,3.5613986e-05,3.460356e-05,2.5648102964753723e-05,training
4719,2007-03-22,5.826238877149925e-05,20,5.544207589879249e-05,3.83649741327817e-05,3.8154864219049935e-05,5.237929335331007e-05,5.321829847958879e-05,3.1953594e-05,3.0658808e-05,3.5169243e-05,3.5129753e-05,2.4693394780604466e-05,training
4720,2007-03-23,5.4369040371972686e-05,20,5.9485211072133896e-05,3.638677383871215e-05,3.692999974140269e-05,4.907782813781832e-05,5.134313900188016e-05,3.0910585e-05,2.8114551e-05,3.2983604e-05,3.53207e-05,2.414051625723813e-05,training
4721,2007-03-26,6.731150702156784e-05,20,5.870529120246256e-05,4.450583571667516e-05,4.410422223411382e-05,5.849252339962988e-05,5.7999189377784963e-05,3.5831647e-05,3.470429e-05,3.3864017e-05,3.543514e-05,2.2970419501578025e-05,training
4722,2007-03-27,5.2062838831367327e-05,20,5.0341387068540995e-05,3.9172733521481366e-05,3.806289610445007e-05,5.236712486408653e-05,5.229220146333455e-05,3.078409e-05,2.9607676e-05,3.4180168e-05,3.6015517e-05,2.2643734624417816e-05,training
4723,2007-03-28,7.12189096362369e-05,20,6.374939322883997e-05,4.5683092931945765e-05,4.529413513261687e-05,5.958320228475924e-05,5.838086891143949e-05,3.751545e-05,3.9512288e-05,3.701553e-05,3.6050325e-05,2.0886365737746606e-05,training
4724,2007-03-29,6.898967457601157e-05,20,6.028399122232419e-05,4.742802142939633e-05,4.661041423023105e-05,6.111928311336817e-05,5.9046476653287766e-05,4.317944e-05,3.8341535e-05,4.1999647e-05,3.5595243e-05,1.9651003999759724e-05,training
4725,2007-03-30,8.363704580981347e-05,20,7.519079833195758e-05,5.5464130878537015e-05,5.541173328758435e-05,6.901922789880765e-05,6.85554199623509e-05,4.3848126e-05,4.2424872e-05,4.5806522e-05,3.5812995e-05,1.7037685880306367e-05,training
4726,2007-04-02,5.2551475602335135e-05,20,5.8211256204576565e-05,4.2187743071698575e-05,4.098764806314687e-05,5.46464528694985e-05,5.465047732448096e-05,3.7080114e-05,3.114794e-05,3.591526e-05,3.603101e-05,1.748552317070903e-05,training
4727,2007-04-03,4.870241869328459e-05,20,5.594159313037482e-05,3.607566474472241e-05,3.671158918943089e-05,5.001658795939714e-05,5.235212645166273e-05,3.0118417e-05,2.5633353e-05,3.549433e-05,3.537649e-05,1.7140898115794034e-05,training
4728,2007-04-04,4.748769460441791e-05,20,4.402473674590855e-05,3.347151279251642e-05,3.2550035713010144e-05,4.827509491822037e-05,4.8783175290177064e-05,2.9365756e-05,2.6370028e-05,3.555365e-05,3.5346104e-05,1.7269554400834465e-05,training
4729,2007-04-05,4.33177748565463e-05,20,4.0032063976921904e-05,2.4284018586807776e-05,2.516027726036378e-05,4.1912179269065495e-05,4.378056427827508e-05,2.6613576e-05,2.136339e-05,3.2907916e-05,3.5658915e-05,1.7673987717838466e-05,training
4730,2007-04-09,4.4100410010231395e-05,20,3.942104212316821e-05,2.2928122851927807e-05,2.2273233718166343e-05,3.8637842107594414e-05,3.896789893917247e-05,2.7883341e-05,2.4278408e-05,3.346502e-05,3.647197e-05,1.7601511004176304e-05,training
4731,2007-04-10,4.426186294727622e-05,20,3.822323221101833e-05,2.0328770775751583e-05,2.0713162938954595e-05,3.6406590784972e-05,3.782105681320135e-05,2.8211349e-05,2.2434828e-05,3.3444154e-05,3.7176847e-05,1.7890647991886413e-05,training
4732,2007-04-11,5.6661544183741165e-05,20,4.591721329390516e-05,2.726710765536935e-05,2.6947609478488526e-05,4.493542106847228e-05,4.3543055438998735e-05,3.0454908e-05,3.4333225e-05,3.238864e-05,3.865202e-05,1.7878609450518346e-05,training
4733,2007-04-12,5.158085271741074e-05,20,4.4916280658620816e-05,2.3886364356689908e-05,2.534818444422409e-05,3.879444173237317e-05,4.1915831982853306e-05,2.8786759e-05,2.8409791e-05,3.2767835e-05,3.903557e-05,1.8397479027551997e-05,training
4734,2007-04-13,4.7756931250110643e-05,20,4.6043001818868094e-05,2.3117488351736365e-05,2.366427104304612e-05,3.847365978267127e-05,4.030354525958968e-05,2.6618525e-05,2.8093915e-05,3.1756434e-05,3.8313097e-05,1.8617541724520732e-05,training
4735,2007-04-16,4.356241658277904e-05,20,4.120052442669454e-05,1.9594755051707517e-05,2.0431874545764723e-05,3.660489253080745e-05,3.846691944783496e-05,2.6628048e-05,2.1894279e-05,3.0388615e-05,3.7064063e-05,1.9404119725872607e-05,training
4736,2007-04-17,4.6950231804655734e-05,20,4.125285052006706e-05,2.2992328094495453e-05,2.2670975233278364e-05,3.936113474854475e-05,3.998731879297838e-05,2.7161708e-05,2.673428e-05,3.1586627e-05,3.81151e-05,2.0726869645922228e-05,training
4737,2007-04-18,4.686494254776939e-05,20,4.031475216723989e-05,2.0734754655308003e-05,2.1349073023570255e-05,3.677351245107217e-05,3.86561292797531e-05,2.7496955e-05,2.4696723e-05,3.266185e-05,3.887816e-05,2.14426035480852e-05,training
4738,2007-04-19,5.165994852524557e-05,20,4.4316336382052306e-05,2.295712143899625e-05,2.3306796438857166e-05,3.901959468832834e-05,4.047009923731227e-05,2.7899567e-05,2.720827e-05,3.1197054e-05,4.0091516e-05,2.1365084540226266e-05,training
4739,2007-04-20,4.6180184316916264e-05,20,4.178072006620463e-05,2.045079501539048e-05,2.018602780404358e-05,3.730778106213802e-05,3.7917636705775434e-05,2.7038894e-05,2.6733924e-05,3.0822746e-05,4.228495e-05,2.1414940385692753e-05,training
4740,2007-04-23,4.7372147008360597e-05,20,4.3250238296782915e-05,2.1505493594206938e-05,2.116052540285019e-05,3.8361499151385177e-05,3.875746812095594e-05,2.6198772e-05,2.8851264e-05,3.1689546e-05,4.347944e-05,2.3422109520237375e-05,training
4741,2007-04-24,5.2503476182146986e-05,20,4.463870677408132e-05,2.409595393382804e-05,2.3791573459368685e-05,4.1503945153136093e-05,4.13749404900363e-05,2.725668e-05,3.2813994e-05,3.142956e-05,4.420455e-05,2.332669069884578e-05,training
4742,2007-04-25,4.792851428738402e-05,20,4.3131463732704795e-05,2.1421371827772965e-05,2.1780017122320524e-05,3.793363959961027e-05,3.9626818806699916e-05,2.5715379e-05,2.6930808e-05,2.897087e-05,4.5022014e-05,2.36332089292304e-05,training
4743,2007-04-26,4.8978720913223856e-05,20,4.477507063153572e-05,2.2290109934188463e-05,2.1827978195506593e-05,3.973458183583274e-05,3.965872166127335e-05,2.528849e-05,2.9756515e-05,2.5977766e-05,4.6182562e-05,2.5021998243509934e-05,training
4744,2007-04-27,5.3355689928622025e-05,20,4.599851956326038e-05,2.4123102420906726e-05,2.400084549212164e-05,4.160707620227386e-05,4.2065143445158554e-05,2.5818808e-05,3.6263424e-05,2.5545962e-05,4.7426638e-05,2.4981568046704242e-05,training
4745,2007-04-30,5.0564485682722703e-05,20,4.53875666027167e-05,2.3974160989578095e-05,2.3112804068735237e-05,4.3109607153904135e-05,4.126514345882505e-05,2.5936748e-05,3.66989e-05,2.5855843e-05,4.5719193e-05,2.5217213686991065e-05,training
4746,2007-05-01,5.8219031191431836e-05,20,5.100129971431912e-05,2.566015598300401e-05,2.5646675721607894e-05,4.421632607305141e-05,4.4659515274380415e-05,2.6087102e-05,3.613059e-05,2.9325176e-05,4.4080738e-05,2.53584024461443e-05,training
4747,2007-05-02,4.434105420224344e-05,20,4.298755697374733e-05,1.9049365202659563e-05,1.943232890795253e-05,3.718921555076061e-05,3.891333286286978e-05,2.5285162e-05,2.538277e-05,2.8669254e-05,4.363084e-05,2.5610048982020887e-05,training
4748,2007-05-03,4.911589007402183e-05,20,4.622989813920954e-05,2.1597490169580076e-05,2.179336299862692e-05,3.919500149453771e-05,4.073212719325503e-05,2.513152e-05,2.8318093e-05,2.7192109e-05,4.30654e-05,2.5658445320329885e-05,training
4749,2007-05-04,4.84360362325519e-05,20,4.1862862705033516e-05,2.1478221209954027e-05,2.1027662757188072e-05,3.97323672783921e-05,3.9863350309215413e-05,2.5563437e-05,2.9491657e-05,2.8271437e-05,4.3003143e-05,2.5575516543467035e-05,training
4750,2007-05-07,4.3183188929275785e-05,20,4.024362734206135e-05,1.745334611369803e-05,1.7264745292783925e-05,3.592341199673974e-05,3.695307328446584e-05,2.4525667e-05,2.3435006e-05,2.6357255e-05,4.277511e-05,2.664792710400068e-05,training
4751,2007-05-08,4.792100430470454e-05,20,4.200297420193586e-05,1.893391854513119e-05,1.895447827765475e-05,3.651397124282264e-05,3.746966749812907e-05,2.5339814e-05,2.9282697e-05,2.5768872e-05,4.3298405e-05,2.734434313560442e-05,training
4752,2007-05-09,5.650919174709209e-05,20,4.609756510416238e-05,2.281555381829555e-05,2.3461597214536777e-05,4.011361524323421e-05,4.233941099542471e-05,2.5899919e-05,3.4069257e-05,2.8601718e-05,4.1847714e-05,2.9685609142915052e-05,training
4753,2007-05-10,5.814734959998432e-05,20,5.005698242207045e-05,2.5456949038397685e-05,2.482734594700704e-05,4.737624118371795e-05,4.4107747739516345e-05,2.6234651e-05,3.6835685e-05,3.0156672e-05,3.9390237e-05,3.023865161038654e-05,training
4754,2007-05-11,5.0541910515761864e-05,20,4.870060348292376e-05,2.16270085347515e-05,2.277761220725144e-05,3.849034404609843e-05,4.1500805482263265e-05,2.6108333e-05,2.6083471e-05,2.8629855e-05,3.8596838e-05,3.0562866587787365e-05,training
4755,2007-05-14,5.351686799483994e-05,20,4.9821314062694704e-05,2.61416011293813e-05,2.5698991379930057e-05,4.410604307750504e-05,4.3971972275230056e-05,2.6198997e-05,3.0118561e-05,2.8601364e-05,3.833678e-05,3.2170709944035545e-05,training
4756,2007-05-15,6.369014798183224e-05,20,5.378048711246805e-05,3.1528323192951494e-05,3.107086280878976e-05,5.1395664567778824e-05,4.995768196382907e-05,2.8741579e-05,3.5389145e-05,3.1700154e-05,3.845234e-05,3.216233227458286e-05,training
4757,2007-05-16,5.592283425183547e-05,20,5.177821246375048e-05,2.7820552363998834e-05,2.9155020706308465e-05,4.330356208144251e-05,4.7032546875422164e-05,2.8047896e-05,2.9554245e-05,3.0670537e-05,3.8482718e-05,3.194452026441748e-05,training
4758,2007-05-17,5.06789152444817e-05,20,5.087129995130287e-05,2.6655543540964382e-05,2.654212125284276e-05,4.298531207402039e-05,4.414712400615918e-05,2.7147878e-05,2.7498974e-05,2.8095843e-05,3.7122678e-05,3.1749996593374825e-05,training
4759,2007-05-18,4.681112948758007e-05,20,4.508323133538286e-05,2.3579736938377132e-05,2.39286973520886e-05,4.033155798418645e-05,4.218011955262252e-05,2.6254824e-05,2.4261442e-05,2.7850547e-05,3.675098e-05,3.1788446294059415e-05,training
4760,2007-05-21,7.277365530286299e-05,20,5.818028621502135e-05,3.4235508017389264e-05,3.4166529575870763e-05,5.562496671343947e-05,5.46048066782768e-05,2.8252813e-05,3.8423637e-05,3.04141e-05,3.6719066e-05,3.0122748745290328e-05,training
4761,2007-05-22,5.12959137793004e-05,20,4.818260136782109e-05,2.758704685517432e-05,2.7082678211002308e-05,4.474231756088919e-05,4.498567594894729e-05,2.7340326e-05,2.7593653e-05,2.8876093e-05,3.603077e-05,3.121160139522246e-05,training
4762,2007-05-23,5.180762205041645e-05,20,5.389836032108865e-05,2.741596009801552e-05,2.6817701716758906e-05,4.484598813109532e-05,4.4653558662815174e-05,2.6738182e-05,2.9801586e-05,2.7468937e-05,3.605624e-05,3.3204043378277874e-05,training
4763,2007-05-24,6.655439138306268e-05,20,5.547433492643334e-05,3.4300205090360676e-05,3.33610616610412e-05,5.839637979574945e-05,5.2362593884042215e-05,2.7934339e-05,3.940222e-05,2.9700748e-05,3.4998335e-05,3.420380807784582e-05,training
4764,2007-05-25,5.284403001823731e-05,20,4.9815380304494395e-05,3.0330146320112194e-05,3.0333670063523177e-05,4.650765951301254e-05,4.799238001871733e-05,2.6775386e-05,2.9352455e-05,2.8193544e-05,3.3683034e-05,3.771737380613528e-05,training
4765,2007-05-29,5.3546673174195334e-05,20,5.30669708884437e-05,2.9651773498075294e-05,2.908715876375061e-05,4.596130918781023e-05,4.583327194905772e-05,2.6536176e-05,2.891412e-05,2.7343951e-05,3.1955242e-05,4.008336879109071e-05,training
4766,2007-05-30,6.0005830009228156e-05,20,5.236928996198755e-05,3.094925499313932e-05,3.25569803448603e-05,4.509181127457435e-05,4.9441971312245116e-05,2.820024e-05,2.7579235e-05,3.0107993e-05,3.1494463e-05,4.1478257818474216e-05,training
4767,2007-05-31,4.752573926855797e-05,20,4.618832672927325e-05,2.74380162946318e-05,2.6474805589598394e-05,4.4160195783729605e-05,4.4114180126022704e-05,2.6291831e-05,2.5295678e-05,2.8528764e-05,3.1256972e-05,4.3551329618804856e-05,training
4768,2007-06-01,4.972836461232656e-05,20,4.7711305922236875e-05,2.586846599462537e-05,2.636156879058528e-05,4.085580849474945e-05,4.2865533160442204e-05,2.6314934e-05,2.3387294e-05,2.759052e-05,3.1318945e-05,4.6681708342933614e-05,training
4769,2007-06-04,4.738654021496167e-05,20,4.241773475105162e-05,2.382736062434832e-05,2.440359573255045e-05,3.927855874772742e-05,4.12810266916622e-05,2.65541e-05,2.2487651e-05,2.6578675e-05,3.2122833e-05,4.752134610660939e-05,training
4770,2007-06-05,5.6754962866845614e-05,20,4.838630402124108e-05,2.8800852471806746e-05,2.871456675955427e-05,4.484798172263278e-05,4.5282081791503466e-05,2.828163e-05,2.8455806e-05,2.8425158e-05,3.296879e-05,4.64437585573443e-05,training
4771,2007-06-06,5.6734420821903165e-05,20,4.907085720176049e-05,2.9647281979604613e-05,2.9044163726822286e-05,4.642803151235479e-05,4.497317424837087e-05,2.9175268e-05,3.2237673e-05,3.0920583e-05,3.3607597e-05,4.6399798957465475e-05,training
4772,2007-06-07,8.613882628101999e-05,20,6.980833009277826e-05,4.064784978581387e-05,4.0155558254312356e-05,6.813396728425373e-05,6.123121160395189e-05,3.2399515e-05,4.4646993e-05,3.4331522e-05,3.3064545e-05,4.381249381929691e-05,training
4773,2007-06-08,6.514631774019356e-05,20,6.195824828262325e-05,3.60277965025762e-05,3.7929616747098e-05,5.0188614618929076e-05,5.534179316102844e-05,3.1505668e-05,2.930499e-05,3.3424578e-05,3.283481e-05,4.243642430332556e-05,training
4774,2007-06-11,5.4644977514905054e-05,20,6.234842707600357e-05,3.428549529239558e-05,3.548441005950347e-05,4.8884768335464155e-05,5.227399781476687e-05,3.130515e-05,2.5302119e-05,2.9778175e-05,3.306114e-05,4.396806652775845e-05,training
4775,2007-06-12,7.38647528078777e-05,20,6.500372519436585e-05,4.508658099543278e-05,4.406262668920612e-05,6.593107046625183e-05,6.186179724959646e-05,3.24855e-05,3.8980997e-05,3.31429e-05,3.4071174e-05,4.3623129262891974e-05,training
4776,2007-06-13,6.358412530719643e-05,20,5.835770554120938e-05,3.9652815034954436e-05,4.2312668965868876e-05,5.28046336548213e-05,5.893719254866509e-05,3.327357e-05,2.8453554e-05,3.136013e-05,3.453502e-05,4.3024873741309915e-05,training
4777,2007-06-14,5.3166338305561596e-05,20,5.7039968537509356e-05,3.3706179990370704e-05,3.4997110660812555e-05,4.744270848010934e-05,5.0768397698925616e-05,3.0120485e-05,2.662444e-05,2.9100407e-05,3.4875393e-05,4.2808689029021184e-05,training
4778,2007-06-15,4.821714231342866e-05,20,4.892618250451766e-05,3.069669938403122e-05,3.005387915838349e-05,4.596241879784832e-05,4.6705820957755235e-05,2.8391698e-05,2.5600153e-05,2.938245e-05,3.4754536e-05,4.3011923083990015e-05,training
4779,2007-06-18,4.729772544705927e-05,20,4.404319306958702e-05,2.92423292172499e-05,2.826188170090705e-05,4.529400705118326e-05,4.5404997160726956e-05,2.6936586e-05,2.6169557e-05,2.8495184e-05,3.527764e-05,4.347613061001842e-05,training
